FunID1,FunID2
10369570,18850012
670011,10369570
10369570,18293811
302936,10369570
10369570,13325917
5055545,10369570
10369570,13812091
10369570,20898459
9109613,10369570
10369570,22712288
10369570,14647876
2668863,7760801
2668853,7760801
5751313,7760801
5751314,7760801
12306305,15854363
12306305,21291602
1699613,12306305
12306305,13292288
12306305,17788458
12306305,16397911
316912,12345227
316912,19994918
316912,20023016
12345227,13927065
12345227,23252484
7006052,12345227
12345227,14157859
7458833,12345227
775447,12345227
10337386,12345227
12345227,18600879
12345227,22221713
9592646,12345227
6501291,12345227
12236729,12345227
12345227,18865693
2538511,12345227
12345227,20023016
3318214,12345227
12345227,14341904
10878062,12345227
6214331,13122191
2852141,6214331
6214331,16142024
3667135,6214331
6214331,11522419
616102,6214331
3459078,6214331
6214331,11050195
6214331,17156131
6214331,17477951
8069594,21967215
11457386,21967215
20741536,21967215
21369761,21967215
14711051,21967215
14432775,21967215
17371628,21967215
19060603,21967215
635006,9265781
9265781,23484507
9265781,11066055
9265781,18850012
6419481,9265781
2521141,9265781
670011,9265781
1704751,9265781
9265781,17534703
8481623,9265781
9265781,18293811
7976872,9265781
302936,9265781
9265781,13325917
5055545,9265781
9265781,13812091
9265781,20898459
8801436,9265781
9265781,19993993
1048665,9265781
9265781,14647876
9265781,9499457
12903179,22271237
12524506,22271237
22271237,22301096
7034031,22271237
18536907,22271237
10067028,22271237
19926877,22271237
11517213,22271237
14736188,22271237
12971450,22271237
19247466,22271237
10391639,22271237
7678253,22271237
16987999,22271237
7525367,22427840
5246170,22427840
4407823,9983757
1613935,13955716
1613935,13351384
1613935,7309170
1613935,2069219
1613935,22261730
1613935,14284540
1613935,17573230
1613935,16545678
2668863,12678589
2668853,12678589
5751313,12678589
5751314,12678589
12055086,21519782
11203339,12055086
1008325,1008326
7143272,19685311
10899860,19685311
5656506,19685311
14729256,19685311
11213172,19685311
19685311,23066956
19685311,21247844
10131427,19685311
6527977,19685311
1896089,19685311
3673887,19685311
6399107,19685311
14702119,19685311
2199598,19685311
19685311,23658098
2575374,19685311
6856298,19685311
11370967,19685311
19685311,21585794
14598566,19685311
19685311,23058336
9186576,19685311
1913136,19685311
18613870,19685311
15034107,19685311
14988339,19685311
18504192,19685311
19582152,19685311
17557289,19685311
16706229,19685311
16098010,19685311
5297820,19685311
19685311,20082006
9840907,19685311
16166059,19685311
19685311,21308543
8106130,19685311
4716110,19685311
18457132,19685311
18991846,19685311
7143272,10899860
5656506,7143272
7143272,14729256
7143272,23066956
7143272,21247844
7143272,10131427
7143272,22434268
6527977,7143272
1896089,7143272
3673887,7143272
7143272,10318446
7143272,14702119
2199598,7143272
7143272,23658098
2575374,7143272
7143272,11370967
7143272,11730227
7143272,14598566
3672328,7143272
7143272,23058336
7143272,9186576
7143272,18613870
7143272,15034107
7143272,14988339
7143272,18504192
7143272,19582152
7143272,19290859
7143272,17557289
7143272,16706229
7143272,16098010
5297820,7143272
7143272,20082006
7143272,18542300
7143272,9840907
7143272,16166059
7143272,21308543
7143272,17857284
4716110,7143272
7143272,14168494
7143272,14129929
7143272,18457132
16324741,16529002
3959503,16324741
13783549,16324741
1477578,16324741
8980221,16324741
16324741,22410173
15768167,16324741
15527452,16324741
16324741,22919520
3584277,16324741
13335071,16324741
16324741,17727663
14840321,16324741
15854363,17788458
4889264,15854363
2214602,15376869
15376869,20109527
9481276,15376869
15376869,23294175
12859344,15376869
16845107,22261730
8546232,16845107
5299276,16845107
5148212,7227024
4591683,21585794
635006,11066055
635006,18850012
635006,6419481
635006,2521141
635006,1704751
635006,17534703
635006,7976872
635006,13325917
635006,20898459
635006,8801436
635006,19993993
635006,9109613
635006,1048665
635006,22712288
635006,9499457
4684601,8069594
4684601,11457386
4684601,20741536
4684601,21369761
4684601,14711051
4684601,14432775
4684601,17371628
4684601,19060603
21195765,22197335
17728719,21195765
982287,21195765
6302320,17094820
1111286,17094820
2668863,18269744
2668853,18269744
5751313,18269744
5751314,18269744
17930256,22728536
21754657,22728536
22728534,22728536
18850012,23484507
6419481,23484507
17534703,23484507
8481623,23484507
7976872,23484507
13325917,23484507
13812091,23484507
20898459,23484507
10079611,23484507
8801436,23484507
19993993,23484507
1048665,23484507
14647876,23484507
20601754,20601755
20601755,20601757
10795866,10819149
7908169,10819149
11673906,11673907
783717,16012363
783717,16307790
588571,783717
20128728,20544327
19868933,20128728
2252378,20128728
15461843,20128728
1663419,20128728
12232011,20128728
3239010,20128728
20128728,23390255
20128728,20806023
7237618,20128728
17551461,20128728
14763206,20128728
11044947,20128728
13121131,20128728
20128728,21374275
1037968,20128728
20128728,20310134
17984312,20128728
6319887,20128728
20128728,22137915
14876163,20128728
15831694,20128728
20128728,20870396
20128728,21285620
978946,20128728
11066056,20128728
12728035,20128728
20128728,21457925
20091126,20128728
13396233,20128728
9756057,20128728
1769771,20128728
3108499,20128728
6959224,16529002
3959503,6959224
6959224,13783549
1477578,6959224
6959224,8980221
6959224,22410173
6959224,15527452
6959224,22919520
3584277,6959224
6959224,13335071
6959224,17727663
6959224,14840321
2461168,2668863
2461168,2668853
2461168,5751313
2461168,5751314
11066055,18850012
670011,11066055
1704751,11066055
11066055,18293811
302936,11066055
11066055,13325917
11066055,13812091
11066055,20898459
9109613,11066055
11066055,22712288
11066055,14647876
8496070,12461924
5656506,10899860
10899860,14729256
10899860,23066956
10899860,21247844
10131427,10899860
10899860,22434268
6527977,10899860
1896089,10899860
3673887,10899860
6399107,10899860
10318446,10899860
10899860,14702119
2199598,10899860
2575374,10899860
10899860,14598566
3672328,10899860
10899860,23058336
9186576,10899860
10656323,10899860
1913136,10899860
10899860,18613870
10899860,15034107
10899860,14988339
10899860,18504192
10899860,19582152
10899860,19290859
10899860,17557289
10899860,16706229
10899860,16098010
8389315,10899860
5297820,10899860
10899860,20082006
10899860,18542300
9840907,10899860
10169905,10899860
10899860,16166059
10899860,21308543
8106130,10899860
10899860,17857284
4716110,10899860
10899860,14168494
10899860,14129929
10899860,18457132
3229363,22423727
3024989,3024992
3024988,3024992
3024986,3024992
8069594,11457386
6865572,8069594
8069594,20741536
8069594,14808281
7380658,8069594
8069594,14432775
13927065,22197335
22197335,23252484
7006052,22197335
14157859,22197335
7458833,22197335
10337386,22197335
18600879,22197335
22197335,22221713
9592646,22197335
6501291,22197335
12236729,22197335
18865693,22197335
2538511,22197335
20023016,22197335
14341904,22197335
10878062,22197335
3597316,12903179
3597316,12524506
3597316,22301096
3597316,7034031
3597316,18536907
3597316,10067028
3597316,19926877
3597316,11517213
3597316,14736188
3597316,12971450
3597316,19247466
3597316,10391639
3597316,7678253
3597316,16987999
5246170,7525367
5656506,11213172
5656506,23066956
5656506,21247844
5656506,10131427
5656506,22434268
5656506,6527977
1896089,5656506
3673887,5656506
5656506,6399107
5656506,10318446
5656506,14702119
5656506,23658098
2575374,5656506
5656506,6856298
5656506,11370967
5656506,14598566
3672328,5656506
5656506,23058336
1913136,5656506
5656506,18613870
5656506,15034107
5656506,14988339
5656506,18504192
5656506,19290859
5656506,11277510
5656506,17557289
5656506,16098010
5297820,5656506
5656506,20082006
5656506,18542300
5656506,9840907
5656506,16166059
5656506,21308543
5656506,8106130
5656506,17857284
4716110,5656506
5656506,14168494
5656506,14129929
5656506,18457132
8766831,16850375
16850375,17128309
716032,12764800
2668863,21870537
2668853,21870537
5751313,21870537
5751314,21870537
3236017,20544327
3959503,20544327
11044947,20544327
8980221,20544327
20544327,22410173
15768167,20544327
17927694,20544327
5822585,20544327
20544327,23294396
3577507,20544327
20091126,20544327
2668863,8793825
2668853,8793825
5751313,8793825
5751314,8793825
7130579,22966596
7130579,10467996
8637246,14406880
13122191,16142024
3667135,13122191
616102,13122191
13122191,23525479
11050195,13122191
13122191,17156131
2668863,4623013
2668863,11548511
2668863,7460369
2668863,16351775
2668863,7760800
831650,2668863
2668863,16224017
2668863,17456566
2668863,3768629
2668863,19142737
2668863,6814855
2668863,13783898
2668863,19643373
2668863,19584877
2668863,19584878
2668863,2711644
2668863,13028547
2668863,8778961
2668863,12172484
2668863,11319480
2668863,15571541
2668863,16466520
1458628,2668863
2668863,16388708
411630,2668863
2668863,16224018
2668863,14183084
2668863,3768628
831649,2668863
367771,2668863
2668863,6814854
2668863,18623182
2668863,19643372
2668863,2711645
1421557,2668863
2668863,12172485
2668863,14317426
1458629,2668863
2668863,15571542
250596,2668863
2668863,14183083
2668863,16466519
2668863,10287987
2668863,22246374
250595,2668863
2668863,7132185
2668863,6244937
2668863,9693856
2668863,6061403
948486,2668863
1421558,2668863
2668863,13902981
1966262,2668863
2668863,10287986
2668863,18731109
2668863,8612648
2668863,22246375
2668863,19142736
2668863,13783899
2668863,7132186
2668863,9693857
2668863,6244936
2668863,13028546
2668863,18731110
1966263,2668863
2532321,2668863
2668863,11319479
2668863,8778962
2668863,16388707
411631,2668863
2668863,13902980
2668863,8612647
2668863,19912848
2668863,4518933
2668863,12678588
2668863,21870536
2668863,21488869
2668863,11548510
2532322,2668863
2668863,16351776
2668863,4471000
2668863,7460370
2668863,17456565
2668863,19912847
2668863,4518934
2668863,9088422
2668863,12614305
2668863,22993367
2668863,21488868
948487,2668863
2668863,6061402
2668863,8625347
2668863,4471001
2668863,22993368
2668863,9088423
11213172,14729256
14729256,22704165
14729256,23066956
14729256,21247844
10131427,14729256
14729256,22434268
6527977,14729256
1896089,14729256
14729256,18288467
3673887,14729256
6399107,14729256
10318446,14729256
14702119,14729256
14729256,23658098
2575374,14729256
6856298,14729256
11370967,14729256
14598566,14729256
3672328,14729256
14729256,16944401
14729256,23058336
1913136,14729256
14729256,18613870
14729256,15034107
14729256,18504192
14729256,19290859
14729256,16098010
5297820,14729256
14729256,20082006
14729256,18542300
9840907,14729256
14729256,21308543
8106130,14729256
14729256,17857284
4716110,14729256
14168494,14729256
14129929,14729256
14729256,18457132
13927065,19994918
10601019,13927065
10368839,13927065
13927065,16924659
13927065,17728719
13927065,17791385
5523389,13927065
6501291,13927065
13834118,13927065
5036269,20089257
20089257,21092340
9871231,11145818
11145818,22690093
5638421,11145818
11145818,20368648
11145818,18115173
9525318,11145818
11145818,16797428
6226270,11145818
11145818,19319640
8219191,16458722
16458722,19141604
10695600,16458722
3061454,16458722
2668853,4623013
4623013,5751313
4623013,5751314
16762677,19002330
10689659,19442138
6693221,10689659
10689659,12473411
10689659,20368648
3667136,10689659
10689659,23494305
10689659,10826994
9525318,10689659
10689659,13891080
10689659,15924093
1863214,10689659
10689659,21425787
10689659,20036910
10415388,10689659
8843442,10689659
11044947,19868933
17927694,19868933
5822585,19868933
19868933,23294396
3577507,19868933
19868933,20091126
9632240,22953272
16892512,22221713
10942052,16892512
4336715,12903179
4336715,12524506
4336715,22301096
4336715,7034031
4336715,18536907
4336715,10067028
4336715,19926877
4336715,11517213
4336715,14736188
4336715,12971450
4336715,19247466
4336715,10391639
4336715,7678253
4336715,16987999
10685269,21247844
10131427,10685269
6527977,10685269
1896089,10685269
10685269,14702119
2575374,10685269
10685269,14598566
10685269,23058336
10685269,14132965
10685269,20019847
10685269,16098010
5297820,10685269
10685269,20082006
2796047,10685269
10685269,19033605
4716110,10685269
2806371,10685269
4672830,16568044
2668853,11548511
5751313,11548511
5751314,11548511
6419481,18850012
670011,18850012
1704751,18850012
17534703,18850012
18293811,18850012
7976872,18850012
302936,18850012
13325917,18850012
5055545,18850012
13812091,18850012
8801436,18850012
18850012,19993993
9109613,18850012
1048665,18850012
18850012,22712288
14647876,18850012
9499457,18850012
20741536,20860648
20860648,21369761
14711051,20860648
17371628,20860648
670011,6419481
6419481,18293811
302936,6419481
6419481,13325917
5055545,6419481
6419481,13812091
6419481,20898459
6419481,9109613
6419481,22712288
6419481,14647876
1624010,18034383
18034383,20372195
3325456,18034383
8489742,18034383
18034383,18748516
18034383,22221713
10942052,18034383
3318214,18034383
11213172,21247844
10131427,11213172
11213172,22434268
6527977,11213172
1896089,11213172
10318446,11213172
11213172,14702119
2199598,11213172
2575374,11213172
6856298,11213172
11213172,21585794
11213172,14598566
3672328,11213172
11213172,23058336
9186576,11213172
11213172,14988339
11213172,19582152
11213172,19290859
11213172,17557289
11213172,16706229
11213172,19045087
11213172,16098010
5297820,11213172
11213172,20082006
11213172,18542300
11213172,16166059
11213172,17857284
4716110,11213172
11213172,14168494
11213172,14129929
11213172,18991846
20924119,20924120
8350427,13216961
21247844,22704165
10131427,22704165
6527977,22704165
1896089,22704165
18288467,22704165
20741536,22704165
14702119,22704165
2199598,22704165
2575374,22704165
14598566,22704165
19117993,22704165
22704165,23058336
9186576,22704165
11277510,22704165
16098010,22704165
13891080,22704165
5297820,22704165
20082006,22704165
4716110,22704165
1015744,22704165
670011,2521141
2521141,18293811
302936,2521141
2521141,8801436
2521141,9109613
2521141,22712288
616102,2852141
2852141,14469218
2852141,11717079
2012592,15607448
2214602,20117263
2214602,20109527
2214602,6597125
2214602,23294175
2214602,12859344
22135199,22135201
8219191,8805649
8219191,9604063
4193496,8219191
5102753,8219191
983037,8219191
3978711,8219191
7019245,8219191
2668853,7460369
5751313,7460369
5751314,7460369
11088622,11088628
9871231,19319640
8300620,13955716
8300620,13351384
2069219,8300620
8300620,14284540
4013485,8300620
8300620,21656668
2252378,11044947
2252378,17927694
2252378,5822585
2252378,23294396
2252378,3577507
2252378,20091126
17891162,18492101
18492101,18492103
2721038,13361852
13361852,14132965
13361852,19033605
11651293,15115748
8709510,18042543
5467907,13955716
13521323,13955716
13955716,17439818
13955716,20691789
13955716,17573230
5035872,13955716
4013485,13955716
13955716,21656668
2668853,16351775
5751313,16351775
5751314,16351775
19994918,23252484
18310878,23252484
10601019,23252484
1624010,23252484
14157859,23252484
10368839,23252484
20372195,23252484
3325456,23252484
16924659,23252484
8489742,23252484
17728719,23252484
18748516,23252484
10089329,23252484
17791385,23252484
6778337,23252484
5523389,23252484
6291471,23252484
2107034,23252484
12236729,23252484
18865693,23252484
3318214,23252484
13834118,23252484
14341904,23252484
8766831,16850376
16850376,17128309
7425022,17267680
16851953,16851955
7006052,19994918
14157859,19994918
7458833,19994918
775447,19994918
10337386,19994918
18600879,19994918
19994918,22221713
9592646,19994918
6501291,19994918
12236729,19994918
18865693,19994918
2538511,19994918
19994918,20023016
3318214,19994918
14341904,19994918
10878062,19994918
657801,12903179
657801,12524506
657801,22301096
657801,7034031
657801,18536907
657801,11986970
657801,10067028
657801,19926877
657801,11517213
657801,14736188
657801,12971450
657801,19247466
657801,10391639
657801,7678253
657801,16987999
9413061,14869434
14869434,20305472
13744886,14869434
5467907,13351384
13351384,13521323
13351384,14284540
13351384,17439818
13351384,20691789
13351384,17573230
5035872,13351384
4013485,13351384
13351384,21656668
3024970,3024984
3024977,3024984
2668853,7760800
5751313,7760800
5751314,7760800
2012592,19999376
20109527,20117263
18845280,20117263
18098898,20117263
14196271,14196272
947406,9540845
647710,947406
555928,947406
30237,947406
386316,947406
21247844,23066956
10131427,23066956
22434268,23066956
6527977,23066956
1896089,23066956
6399107,23066956
10318446,23066956
14702119,23066956
2199598,23066956
23066956,23658098
2575374,23066956
11370967,23066956
14598566,23066956
3672328,23066956
23058336,23066956
9186576,23066956
1913136,23066956
18613870,23066956
15034107,23066956
14988339,23066956
18504192,23066956
19582152,23066956
19290859,23066956
17557289,23066956
16706229,23066956
16098010,23066956
5297820,23066956
20082006,23066956
18542300,23066956
16166059,23066956
21308543,23066956
8106130,23066956
17857284,23066956
4716110,23066956
14168494,23066956
14129929,23066956
18457132,23066956
1089238,8500021
7006052,10601019
7006052,14157859
7006052,10368839
7006052,16924659
7006052,17728719
7006052,17791385
5523389,7006052
6501291,7006052
7006052,13834118
21247844,22434268
18288467,21247844
3673887,21247844
6399107,21247844
10318446,21247844
2199598,21247844
21247844,23658098
6856298,21247844
11370967,21247844
3672328,21247844
16944401,21247844
9186576,21247844
1913136,21247844
18613870,21247844
15034107,21247844
14988339,21247844
18504192,21247844
19582152,21247844
19290859,21247844
17557289,21247844
16706229,21247844
20019847,21247844
18542300,21247844
9840907,21247844
16166059,21247844
21247844,21308543
8106130,21247844
17857284,21247844
14168494,21247844
14129929,21247844
18457132,21247844
10131427,22434268
10131427,18288467
3673887,10131427
6399107,10131427
10131427,10318446
2199598,10131427
10131427,23658098
6856298,10131427
10131427,11370967
3672328,10131427
10131427,16944401
9186576,10131427
1913136,10131427
10131427,18613870
10131427,15034107
10131427,14988339
10131427,18504192
10131427,19582152
10131427,19290859
10131427,17557289
10131427,16706229
10131427,20019847
10131427,18542300
9840907,10131427
10131427,16166059
10131427,21308543
8106130,10131427
10131427,17857284
10131427,14168494
10131427,14129929
10131427,18457132
12903179,14502142
266990,12903179
8117216,12903179
12903179,13289545
12903179,19849797
12903179,21177597
6171420,12903179
7034031,12903179
12903179,22403259
11986970,12903179
4385640,12903179
12903179,23069799
12903179,19247466
12903179,20725036
12903179,18741084
12328424,12903179
12903179,17097179
5090669,12903179
3419825,12903179
12903179,20085210
10391639,12903179
19584493,21462936
74,550697
550697,789253
2941028,19660598
16583451,19660598
2066343,10432997
2066343,17637279
831650,2668853
831650,5751313
831650,5751314
2668853,16224017
5751313,16224017
5751314,16224017
10658266,18648407
11088622,18648407
10601019,18310878
1624010,18310878
10368839,18310878
18310878,20372195
3325456,18310878
16924659,18310878
8489742,18310878
18310878,18600879
18310878,18748516
10089329,18310878
17791385,18310878
5523389,18310878
6291471,18310878
9592646,18310878
2107034,18310878
12236729,18310878
18310878,18865693
2538511,18310878
3318214,18310878
13834118,18310878
14341904,18310878
10878062,18310878
12524506,14502142
14502142,22301096
7034031,14502142
14502142,18536907
10067028,14502142
14502142,19926877
11517213,14502142
14502142,14736188
12971450,14502142
14502142,19247466
10391639,14502142
7678253,14502142
14502142,16987999
2668853,17456566
5751313,17456566
5751314,17456566
6527977,22434268
1896089,22434268
3673887,22434268
6399107,22434268
14702119,22434268
2199598,22434268
22434268,23658098
2575374,22434268
6856298,22434268
11370967,22434268
21585794,22434268
14598566,22434268
22434268,23058336
9186576,22434268
1913136,22434268
18613870,22434268
15034107,22434268
14988339,22434268
18504192,22434268
19582152,22434268
17557289,22434268
16706229,22434268
16098010,22434268
5297820,22434268
20082006,22434268
9840907,22434268
16166059,22434268
21308543,22434268
8106130,22434268
4716110,22434268
18457132,22434268
18991846,22434268
4644121,23422446
4644122,23422446
2941028,16583451
1954410,16995204
11238287,19739421
11673906,11673911
