FunID1,FunID2
8793826,10287987
6244937,8793826
6061403,8793826
1421558,8793826
8793826,13902981
8612648,8793826
8793826,22246375
8793826,13783899
7132186,8793826
8793826,9693857
8793826,18731110
1966263,8793826
8778962,8793826
411631,8793826
8793826,19912848
8793826,21488869
2532322,8793826
8793826,16351776
4518934,8793826
948487,8793826
8625347,8793826
4471001,8793826
8793826,22993368
8793826,9088423
16082064,20987164
18269745,18623183
7760801,18623183
12678589,18623183
18623183,21870537
4623013,18623183
11548511,18623183
831650,18623183
17456566,18623183
3768629,18623183
18623183,19142737
6814855,18623183
18623183,19584878
13028547,18623183
11319480,18623183
16466520,18623183
16388708,18623183
16224018,18623183
14183084,18623183
367771,18623183
2711645,18623183
12172485,18623183
14317426,18623183
1458629,18623183
15571542,18623183
250596,18623183
10287987,18623183
6244937,18623183
6061403,18623183
1421558,18623183
13902981,18623183
8612648,18623183
18623183,22246375
13783899,18623183
7132186,18623183
9693857,18623183
18623183,18731110
1966263,18623183
8778962,18623183
411631,18623183
18623183,19912848
18623183,21488869
2532322,18623183
16351776,18623183
4518934,18623183
948487,18623183
8625347,18623183
4471001,18623183
18623183,22993368
9088423,18623183
481939,587124
210006,587124
587124,942693
460892,587124
282431,587124
587124,628819
587124,861011
340064,587124
587124,892621
587124,812803
7667,587124
523070,587124
587124,945607
587124,645756
112491,587124
333433,587124
320979,587124
587124,800221
587124,888827
189777,587124
268806,587124
587124,653371
555513,587124
587124,860578
587124,778678
274159,587124
119263,587124
661,587124
587124,679959
587124,775729
587124,823074
131811,587124
492619,587124
181591,587124
310580,587124
587124,621591
204078,587124
100791,587124
235245,587124
81287,587124
587124,764085
587124,643933
587124,689011
587124,952242
482330,587124
587124,709767
473797,587124
62362,587124
569269,587124
364438,587124
587124,736738
238176,587124
480017,587124
587124,608747
9563,587124
587124,680174
257201,587124
587124,601526
587124,941896
587124,820872
587124,859157
146579,587124
587124,935017
310182,587124
280040,587124
587124,604392
420619,587124
587124,922476
587124,838844
587124,778641
441377,587124
137600,587124
587124,649639
587124,737699
120730,587124
91017,587124
587124,704314
149935,587124
38361,587124
587124,682785
587124,849586
433062,587124
413237,587124
120707,587124
543096,587124
272355,587124
587124,615902
253661,587124
47756,587124
520600,587124
161760,587124
431827,587124
587124,756962
587124,765103
536114,587124
145197,587124
44823,587124
587124,860848
330896,740874
659316,740874
6031248,23596949
6031248,11993046
2418918,6031248
755203,792644
78966,755203
33845,755203
567476,755203
638963,755203
755203,810724
755203,850680
755203,839385
288978,755203
586503,755203
755203,934048
116038,755203
755203,804637
346058,755203
534739,755203
413562,755203
755203,810884
536614,755203
755203,822452
601908,755203
755203,811157
536222,755203
755203,814473
755203,950938
755203,896372
40044,755203
662799,755203
597134,755203
755203,854262
649595,755203
755203,801395
665978,755203
621362,755203
189963,755203
258490,755203
653541,755203
624490,755203
636262,755203
397240,755203
755203,908793
755203,841724
241286,755203
414463,755203
614390,755203
126187,755203
708766,755203
46158,755203
755203,832329
137780,755203
305886,755203
339301,755203
332635,755203
213301,755203
755203,946865
44949,755203
10851,755203
223631,755203
330216,755203
88047,755203
530882,755203
300397,755203
168607,755203
755203,820905
228925,755203
755203,916271
755203,896701
47337,755203
668660,755203
755203,949221
755203,840277
292999,755203
751335,755203
161844,755203
470160,755203
92552,755203
755203,793635
370982,755203
746544,755203
93208,755203
755203,777609
302513,755203
689689,755203
272875,755203
303331,755203
755203,896284
130757,755203
184741,755203
567313,755203
709584,755203
79355,755203
755203,813913
210587,755203
78966,792644
33845,792644
567476,792644
638963,792644
792644,810724
792644,850680
792644,839385
288978,792644
586503,792644
792644,934048
116038,792644
792644,804637
346058,792644
534739,792644
413562,792644
792644,810884
536614,792644
792644,822452
601908,792644
792644,811157
536222,792644
792644,814473
792644,950938
792644,896372
40044,792644
662799,792644
597134,792644
792644,854262
649595,792644
792644,801395
665978,792644
621362,792644
189963,792644
258490,792644
653541,792644
624490,792644
636262,792644
397240,792644
792644,908793
792644,841724
241286,792644
414463,792644
614390,792644
126187,792644
708766,792644
46158,792644
792644,832329
137780,792644
305886,792644
339301,792644
332635,792644
213301,792644
792644,946865
44949,792644
10851,792644
223631,792644
330216,792644
88047,792644
530882,792644
300397,792644
168607,792644
792644,820905
228925,792644
792644,916271
792644,896701
47337,792644
668660,792644
792644,949221
792644,840277
292999,792644
751335,792644
161844,792644
470160,792644
92552,792644
792644,793635
370982,792644
746544,792644
93208,792644
777609,792644
302513,792644
689689,792644
272875,792644
303331,792644
792644,896284
130757,792644
184741,792644
567313,792644
709584,792644
79355,792644
792644,813913
210587,792644
367770,8625346
8625346,14317425
8625346,18269744
2461168,8625346
8625346,8793825
8625346,16351775
7760800,8625346
8625346,16224017
8625346,13783898
8625346,19584877
2711644,8625346
8625346,8778961
8625346,12172484
8625346,15571541
1458628,8625346
411630,8625346
3768628,8625346
831649,8625346
6814854,8625346
8625346,18623182
1421557,8625346
8625346,14183083
8625346,16466519
8625346,22246374
250595,8625346
7132185,8625346
8625346,9693856
948486,8625346
1966262,8625346
8625346,10287986
8625346,18731109
8625346,19142736
6244936,8625346
8625346,13028546
2532321,8625346
8625346,11319479
8625346,16388707
8625346,13902980
8612647,8625346
4518933,8625346
8625346,12678588
8625346,21870536
8625346,11548510
4471000,8625346
8625346,17456565
8625346,19912847
8625346,9088422
8625346,12614305
8625346,22993367
8625346,21488868
6061402,8625346
33845,78966
78966,567476
78966,638963
78966,810724
78966,850680
78966,839385
78966,288978
78966,586503
78966,934048
78966,116038
78966,804637
78966,346058
78966,534739
78966,413562
78966,810884
78966,536614
78966,822452
78966,601908
78966,811157
78966,536222
78966,814473
78966,950938
78966,896372
40044,78966
78966,662799
78966,597134
78966,854262
78966,649595
78966,801395
78966,665978
78966,621362
78966,189963
78966,258490
78966,653541
78966,624490
78966,636262
78966,397240
78966,908793
78966,841724
78966,241286
78966,414463
78966,614390
78966,126187
78966,708766
46158,78966
78966,832329
78966,137780
78966,305886
78966,339301
78966,332635
78966,213301
78966,946865
44949,78966
10851,78966
78966,223631
78966,330216
78966,88047
78966,530882
78966,300397
78966,168607
78966,820905
78966,228925
78966,916271
78966,896701
47337,78966
78966,668660
78966,949221
78966,840277
78966,292999
78966,751335
78966,161844
78966,470160
78966,92552
78966,793635
78966,370982
78966,746544
78966,93208
78966,777609
78966,302513
78966,689689
78966,272875
78966,303331
78966,896284
78966,130757
78966,184741
78966,567313
78966,709584
78966,79355
78966,813913
78966,210587
2362445,20654105
2362445,15461843
2362445,12232011
2362445,3239010
2362445,23390255
2362445,20806023
2362445,7237618
2362445,13121131
2362445,20310134
2362445,17984312
2362445,6319887
2362445,14876163
2362445,15831694
2362445,21285620
978946,2362445
2362445,11066056
2362445,12728035
2362445,21457925
2362445,13396233
3493991,9604062
5102752,9604062
9604062,16458721
8805648,9604062
4193495,9604062
9604062,17467777
210006,481939
481939,942693
460892,481939
282431,481939
481939,628819
481939,861011
340064,481939
481939,892621
481939,812803
7667,481939
481939,523070
481939,945607
481939,645756
112491,481939
333433,481939
320979,481939
481939,800221
481939,888827
189777,481939
268806,481939
481939,653371
481939,555513
481939,860578
481939,778678
274159,481939
119263,481939
661,481939
481939,679959
481939,775729
481939,823074
131811,481939
481939,492619
181591,481939
310580,481939
481939,621591
204078,481939
100791,481939
235245,481939
81287,481939
481939,764085
481939,643933
481939,689011
481939,952242
481939,482330
481939,709767
473797,481939
62362,481939
481939,569269
364438,481939
481939,736738
238176,481939
480017,481939
481939,608747
9563,481939
481939,680174
257201,481939
481939,601526
481939,941896
481939,820872
481939,859157
146579,481939
481939,935017
310182,481939
280040,481939
481939,604392
420619,481939
481939,922476
481939,838844
481939,778641
441377,481939
137600,481939
481939,649639
481939,737699
120730,481939
91017,481939
481939,704314
149935,481939
38361,481939
481939,682785
481939,849586
433062,481939
413237,481939
120707,481939
481939,543096
272355,481939
481939,615902
253661,481939
47756,481939
481939,520600
161760,481939
431827,481939
481939,756962
481939,765103
481939,536114
145197,481939
44823,481939
481939,860848
3493991,5102752
3493991,16458721
3493991,8805648
3493991,4193495
3493991,17467777
5724216,15804547
15599609,16005062
13351146,21996772
1977263,13680335
210006,942693
210006,460892
210006,282431
210006,628819
210006,861011
210006,340064
210006,892621
210006,812803
7667,210006
210006,523070
210006,945607
210006,645756
112491,210006
210006,333433
210006,320979
210006,800221
210006,888827
189777,210006
210006,268806
210006,653371
210006,555513
210006,860578
210006,778678
210006,274159
119263,210006
661,210006
210006,679959
210006,775729
210006,823074
131811,210006
210006,492619
181591,210006
210006,310580
210006,621591
204078,210006
100791,210006
210006,235245
81287,210006
210006,764085
210006,643933
210006,689011
210006,952242
210006,482330
210006,709767
210006,473797
62362,210006
210006,569269
210006,364438
210006,736738
210006,238176
210006,480017
210006,608747
9563,210006
210006,680174
210006,257201
210006,601526
210006,941896
210006,820872
210006,859157
146579,210006
210006,935017
210006,310182
210006,280040
210006,604392
210006,420619
210006,922476
210006,838844
210006,778641
210006,441377
137600,210006
210006,649639
210006,737699
120730,210006
91017,210006
210006,704314
149935,210006
38361,210006
210006,682785
210006,849586
210006,433062
210006,413237
120707,210006
210006,543096
210006,272355
210006,615902
210006,253661
47756,210006
210006,520600
161760,210006
210006,431827
210006,756962
210006,765103
210006,536114
145197,210006
44823,210006
210006,860848
3078767,22410173
15461843,20654105
12232011,20654105
3239010,20654105
20654105,23390255
20654105,20806023
7237618,20654105
13121131,20654105
20310134,20654105
17984312,20654105
6319887,20654105
14876163,20654105
15831694,20654105
20654105,21285620
978946,20654105
11066056,20654105
12728035,20654105
20654105,21457925
13396233,20654105
151885,255765
151885,303078
151885,581756
151885,949327
151885,692680
151885,190292
151885,7225732
151885,417300
151885,291167
367770,14317425
367770,18269744
367770,2461168
367770,8793825
367770,16351775
367770,7760800
367770,16224017
367770,13783898
367770,19584877
367770,2711644
367770,8778961
367770,12172484
367770,15571541
367770,1458628
367770,411630
367770,3768628
367770,831649
367770,6814854
367770,18623182
367770,1421557
367770,14183083
367770,16466519
367770,22246374
250595,367770
367770,7132185
367770,9693856
367770,948486
367770,1966262
367770,10287986
367770,18731109
367770,19142736
367770,6244936
367770,13028546
367770,2532321
367770,11319479
367770,16388707
367770,13902980
367770,8612647
367770,4518933
367770,12678588
367770,21870536
367770,11548510
367770,4471000
367770,17456565
367770,19912847
367770,9088422
367770,12614305
367770,22993367
367770,21488868
367770,6061402
14317425,18269744
2461168,14317425
8793825,14317425
14317425,16351775
7760800,14317425
14317425,16224017
13783898,14317425
14317425,19584877
2711644,14317425
8778961,14317425
12172484,14317425
14317425,15571541
1458628,14317425
411630,14317425
3768628,14317425
831649,14317425
6814854,14317425
14317425,18623182
1421557,14317425
14183083,14317425
14317425,16466519
14317425,22246374
250595,14317425
7132185,14317425
9693856,14317425
948486,14317425
1966262,14317425
10287986,14317425
14317425,18731109
14317425,19142736
6244936,14317425
13028546,14317425
2532321,14317425
11319479,14317425
14317425,16388707
13902980,14317425
8612647,14317425
4518933,14317425
12678588,14317425
14317425,21870536
11548510,14317425
4471000,14317425
14317425,17456565
14317425,19912847
9088422,14317425
12614305,14317425
14317425,22993367
14317425,21488868
6061402,14317425
33845,567476
33845,638963
33845,810724
33845,850680
33845,839385
33845,288978
33845,586503
33845,934048
33845,116038
33845,804637
33845,346058
33845,534739
33845,413562
33845,810884
33845,536614
33845,822452
33845,601908
33845,811157
33845,536222
33845,814473
33845,950938
33845,896372
33845,40044
33845,662799
33845,597134
33845,854262
33845,649595
33845,801395
33845,665978
33845,621362
33845,189963
33845,258490
33845,653541
33845,624490
33845,636262
33845,397240
33845,908793
33845,841724
33845,241286
33845,414463
33845,614390
33845,126187
33845,708766
33845,46158
33845,832329
33845,137780
33845,305886
33845,339301
33845,332635
33845,213301
33845,946865
33845,44949
10851,33845
33845,223631
33845,330216
33845,88047
33845,530882
33845,300397
33845,168607
33845,820905
33845,228925
33845,916271
33845,896701
33845,47337
33845,668660
33845,949221
33845,840277
33845,292999
33845,751335
33845,161844
33845,470160
33845,92552
33845,793635
33845,370982
33845,746544
33845,93208
33845,777609
33845,302513
33845,689689
33845,272875
33845,303331
33845,896284
33845,130757
33845,184741
33845,567313
33845,709584
33845,79355
33845,813913
33845,210587
4542694,20369681
4542694,22358005
460892,942693
282431,942693
628819,942693
861011,942693
340064,942693
892621,942693
812803,942693
7667,942693
523070,942693
942693,945607
645756,942693
112491,942693
333433,942693
320979,942693
800221,942693
888827,942693
189777,942693
268806,942693
653371,942693
555513,942693
860578,942693
778678,942693
274159,942693
119263,942693
661,942693
679959,942693
775729,942693
823074,942693
131811,942693
492619,942693
181591,942693
310580,942693
621591,942693
204078,942693
100791,942693
235245,942693
81287,942693
764085,942693
643933,942693
689011,942693
942693,952242
482330,942693
709767,942693
473797,942693
62362,942693
569269,942693
364438,942693
736738,942693
238176,942693
480017,942693
608747,942693
9563,942693
680174,942693
257201,942693
601526,942693
941896,942693
820872,942693
859157,942693
146579,942693
935017,942693
310182,942693
280040,942693
604392,942693
420619,942693
922476,942693
838844,942693
778641,942693
441377,942693
137600,942693
649639,942693
737699,942693
120730,942693
91017,942693
704314,942693
149935,942693
38361,942693
682785,942693
849586,942693
433062,942693
413237,942693
120707,942693
543096,942693
272355,942693
615902,942693
253661,942693
47756,942693
520600,942693
161760,942693
431827,942693
756962,942693
765103,942693
536114,942693
145197,942693
44823,942693
860848,942693
282431,460892
460892,628819
460892,861011
340064,460892
460892,892621
460892,812803
7667,460892
460892,523070
460892,945607
460892,645756
112491,460892
333433,460892
320979,460892
460892,800221
460892,888827
189777,460892
268806,460892
460892,653371
460892,555513
460892,860578
460892,778678
274159,460892
119263,460892
661,460892
460892,679959
460892,775729
460892,823074
131811,460892
460892,492619
181591,460892
310580,460892
460892,621591
204078,460892
100791,460892
235245,460892
81287,460892
460892,764085
460892,643933
460892,689011
460892,952242
460892,482330
460892,709767
460892,473797
62362,460892
460892,569269
364438,460892
460892,736738
238176,460892
460892,480017
460892,608747
9563,460892
460892,680174
257201,460892
460892,601526
460892,941896
460892,820872
460892,859157
146579,460892
460892,935017
310182,460892
280040,460892
460892,604392
420619,460892
460892,922476
460892,838844
460892,778641
441377,460892
137600,460892
460892,649639
460892,737699
120730,460892
91017,460892
460892,704314
149935,460892
38361,460892
460892,682785
460892,849586
433062,460892
413237,460892
120707,460892
460892,543096
272355,460892
460892,615902
253661,460892
47756,460892
460892,520600
161760,460892
431827,460892
460892,756962
460892,765103
460892,536114
145197,460892
44823,460892
460892,860848
567476,638963
567476,810724
567476,850680
567476,839385
288978,567476
567476,586503
567476,934048
116038,567476
567476,804637
346058,567476
534739,567476
413562,567476
567476,810884
536614,567476
567476,822452
567476,601908
567476,811157
536222,567476
567476,814473
567476,950938
567476,896372
40044,567476
567476,662799
567476,597134
567476,854262
567476,649595
567476,801395
567476,665978
567476,621362
189963,567476
258490,567476
567476,653541
567476,624490
567476,636262
397240,567476
567476,908793
567476,841724
241286,567476
414463,567476
567476,614390
126187,567476
567476,708766
46158,567476
567476,832329
137780,567476
305886,567476
339301,567476
332635,567476
213301,567476
567476,946865
44949,567476
10851,567476
223631,567476
330216,567476
88047,567476
530882,567476
300397,567476
168607,567476
567476,820905
228925,567476
567476,916271
567476,896701
47337,567476
567476,668660
567476,949221
567476,840277
292999,567476
567476,751335
161844,567476
470160,567476
92552,567476
567476,793635
370982,567476
567476,746544
93208,567476
567476,777609
302513,567476
567476,689689
272875,567476
303331,567476
567476,896284
130757,567476
184741,567476
567313,567476
567476,709584
79355,567476
567476,813913
210587,567476
282431,628819
282431,861011
282431,340064
282431,892621
282431,812803
7667,282431
282431,523070
282431,945607
282431,645756
112491,282431
282431,333433
282431,320979
282431,800221
282431,888827
189777,282431
268806,282431
282431,653371
282431,555513
282431,860578
282431,778678
274159,282431
119263,282431
661,282431
282431,679959
282431,775729
282431,823074
131811,282431
282431,492619
181591,282431
282431,310580
282431,621591
204078,282431
100791,282431
235245,282431
81287,282431
282431,764085
282431,643933
282431,689011
282431,952242
282431,482330
282431,709767
282431,473797
62362,282431
282431,569269
282431,364438
282431,736738
238176,282431
282431,480017
282431,608747
9563,282431
282431,680174
257201,282431
282431,601526
282431,941896
282431,820872
282431,859157
146579,282431
282431,935017
282431,310182
280040,282431
282431,604392
282431,420619
282431,922476
282431,838844
282431,778641
282431,441377
137600,282431
282431,649639
282431,737699
120730,282431
91017,282431
282431,704314
149935,282431
38361,282431
282431,682785
282431,849586
282431,433062
282431,413237
120707,282431
282431,543096
272355,282431
282431,615902
253661,282431
47756,282431
282431,520600
161760,282431
282431,431827
282431,756962
282431,765103
282431,536114
145197,282431
44823,282431
282431,860848
16142024,20954717
8219191,8273324
8273324,19141604
8273324,10695600
3061454,8273324
7760801,18269745
12678589,18269745
18269745,21870537
4623013,18269745
11548511,18269745
831650,18269745
17456566,18269745
3768629,18269745
18269745,19142737
6814855,18269745
18269745,19584878
13028547,18269745
11319480,18269745
16466520,18269745
16388708,18269745
16224018,18269745
14183084,18269745
367771,18269745
2711645,18269745
12172485,18269745
14317426,18269745
1458629,18269745
15571542,18269745
250596,18269745
10287987,18269745
6244937,18269745
6061403,18269745
1421558,18269745
13902981,18269745
8612648,18269745
18269745,22246375
13783899,18269745
7132186,18269745
9693857,18269745
18269745,18731110
1966263,18269745
8778962,18269745
411631,18269745
18269745,19912848
18269745,21488869
2532322,18269745
16351776,18269745
4518934,18269745
948487,18269745
8625347,18269745
4471001,18269745
18269745,22993368
9088423,18269745
255765,303078
255765,581756
255765,949327
255765,692680
190292,255765
255765,7225732
255765,417300
255765,291167
14878607,15797402
9324781,14878607
628819,861011
340064,628819
628819,892621
628819,812803
7667,628819
523070,628819
628819,945607
628819,645756
112491,628819
333433,628819
320979,628819
628819,800221
628819,888827
189777,628819
268806,628819
628819,653371
555513,628819
628819,860578
628819,778678
274159,628819
119263,628819
661,628819
628819,679959
628819,775729
628819,823074
131811,628819
492619,628819
181591,628819
310580,628819
621591,628819
204078,628819
100791,628819
235245,628819
81287,628819
628819,764085
628819,643933
628819,689011
628819,952242
482330,628819
628819,709767
473797,628819
62362,628819
569269,628819
364438,628819
628819,736738
238176,628819
480017,628819
608747,628819
9563,628819
628819,680174
257201,628819
601526,628819
628819,941896
628819,820872
628819,859157
146579,628819
628819,935017
310182,628819
280040,628819
604392,628819
420619,628819
628819,922476
628819,838844
628819,778641
441377,628819
137600,628819
628819,649639
628819,737699
120730,628819
91017,628819
628819,704314
149935,628819
38361,628819
628819,682785
628819,849586
433062,628819
413237,628819
120707,628819
543096,628819
272355,628819
615902,628819
253661,628819
47756,628819
520600,628819
161760,628819
431827,628819
628819,756962
628819,765103
536114,628819
145197,628819
44823,628819
628819,860848
3597316,16540473
266990,16540473
16540473,19849797
4385640,16540473
16540473,23069799
16540473,18741084
16540473,17097179
3419825,16540473
16540473,20085210
2825450,6188784
2825450,9325670
2825450,6980854
2825450,23613195
1424647,2825450
638963,810724
638963,850680
638963,839385
288978,638963
586503,638963
638963,934048
116038,638963
638963,804637
346058,638963
534739,638963
413562,638963
638963,810884
536614,638963
638963,822452
601908,638963
638963,811157
536222,638963
638963,814473
638963,950938
638963,896372
40044,638963
638963,662799
597134,638963
638963,854262
638963,649595
638963,801395
638963,665978
621362,638963
189963,638963
258490,638963
638963,653541
624490,638963
636262,638963
397240,638963
638963,908793
638963,841724
241286,638963
414463,638963
614390,638963
126187,638963
638963,708766
46158,638963
638963,832329
137780,638963
305886,638963
339301,638963
332635,638963
213301,638963
638963,946865
44949,638963
10851,638963
223631,638963
330216,638963
88047,638963
530882,638963
300397,638963
168607,638963
638963,820905
228925,638963
638963,916271
638963,896701
47337,638963
638963,668660
638963,949221
638963,840277
292999,638963
638963,751335
161844,638963
470160,638963
92552,638963
638963,793635
370982,638963
638963,746544
93208,638963
638963,777609
302513,638963
638963,689689
272875,638963
303331,638963
638963,896284
130757,638963
184741,638963
567313,638963
638963,709584
79355,638963
638963,813913
210587,638963
12607168,19950034
2688428,19950034
13824827,19950034
11314030,19950034
810724,850680
810724,839385
288978,810724
586503,810724
810724,934048
116038,810724
804637,810724
346058,810724
534739,810724
413562,810724
810724,810884
536614,810724
810724,822452
601908,810724
810724,811157
536222,810724
810724,814473
810724,950938
810724,896372
40044,810724
662799,810724
597134,810724
810724,854262
649595,810724
801395,810724
665978,810724
621362,810724
189963,810724
258490,810724
653541,810724
624490,810724
636262,810724
397240,810724
810724,908793
810724,841724
241286,810724
414463,810724
614390,810724
126187,810724
708766,810724
46158,810724
810724,832329
137780,810724
305886,810724
339301,810724
332635,810724
213301,810724
810724,946865
44949,810724
10851,810724
223631,810724
330216,810724
88047,810724
530882,810724
300397,810724
168607,810724
810724,820905
228925,810724
810724,916271
810724,896701
47337,810724
668660,810724
810724,949221
810724,840277
292999,810724
751335,810724
161844,810724
470160,810724
92552,810724
793635,810724
370982,810724
746544,810724
93208,810724
777609,810724
302513,810724
689689,810724
272875,810724
303331,810724
810724,896284
130757,810724
184741,810724
567313,810724
709584,810724
79355,810724
810724,813913
210587,810724
6419481,10369570
10369570,17534703
10369570,19993993
7954779,21958776
7760801,12678589
7760801,21870537
4623013,7760801
7760801,11548511
831650,7760801
7760801,17456566
3768629,7760801
7760801,19142737
6814855,7760801
7760801,19584878
7760801,13028547
7760801,11319480
7760801,16466520
7760801,16388708
7760801,16224018
7760801,14183084
367771,7760801
2711645,7760801
7760801,12172485
7760801,14317426
1458629,7760801
7760801,15571542
250596,7760801
7760801,10287987
6244937,7760801
6061403,7760801
1421558,7760801
7760801,13902981
7760801,8612648
7760801,22246375
7760801,13783899
7132186,7760801
7760801,9693857
7760801,18731110
1966263,7760801
7760801,8778962
411631,7760801
7760801,19912848
7760801,21488869
2532322,7760801
7760801,16351776
4518934,7760801
948487,7760801
7760801,8625347
4471001,7760801
7760801,22993368
7760801,9088423
380318,597799
340064,861011
861011,892621
812803,861011
7667,861011
523070,861011
861011,945607
645756,861011
112491,861011
333433,861011
320979,861011
800221,861011
861011,888827
189777,861011
268806,861011
653371,861011
555513,861011
860578,861011
778678,861011
274159,861011
119263,861011
661,861011
679959,861011
775729,861011
823074,861011
131811,861011
492619,861011
181591,861011
310580,861011
621591,861011
204078,861011
100791,861011
235245,861011
81287,861011
764085,861011
643933,861011
689011,861011
861011,952242
482330,861011
709767,861011
473797,861011
62362,861011
569269,861011
364438,861011
736738,861011
238176,861011
480017,861011
608747,861011
9563,861011
680174,861011
257201,861011
601526,861011
861011,941896
820872,861011
859157,861011
146579,861011
861011,935017
310182,861011
280040,861011
604392,861011
420619,861011
861011,922476
838844,861011
778641,861011
441377,861011
137600,861011
649639,861011
737699,861011
120730,861011
91017,861011
704314,861011
149935,861011
38361,861011
682785,861011
849586,861011
433062,861011
413237,861011
120707,861011
543096,861011
272355,861011
615902,861011
253661,861011
47756,861011
520600,861011
161760,861011
431827,861011
756962,861011
765103,861011
536114,861011
145197,861011
44823,861011
860848,861011
340064,892621
340064,812803
7667,340064
340064,523070
340064,945607
340064,645756
112491,340064
333433,340064
320979,340064
340064,800221
340064,888827
189777,340064
268806,340064
340064,653371
340064,555513
340064,860578
340064,778678
274159,340064
119263,340064
661,340064
340064,679959
340064,775729
340064,823074
131811,340064
340064,492619
181591,340064
310580,340064
340064,621591
204078,340064
100791,340064
235245,340064
81287,340064
340064,764085
340064,643933
340064,689011
340064,952242
340064,482330
340064,709767
340064,473797
62362,340064
340064,569269
340064,364438
340064,736738
238176,340064
340064,480017
340064,608747
9563,340064
340064,680174
257201,340064
340064,601526
340064,941896
340064,820872
340064,859157
146579,340064
340064,935017
310182,340064
280040,340064
340064,604392
340064,420619
340064,922476
340064,838844
340064,778641
340064,441377
