199,2,38,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/1182376.java
200,2,9,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/14360099.java
201,2,28,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/14974844.java
202,2,21,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/3547256.java
203,2,24,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/2036183.java
204,2,67,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/13209824.java
205,2,23,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/15113543.java
206,2,14,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/4574772.java
207,2,15,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/21770200.java
208,2,21,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/1487649.java
209,2,21,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/13923823.java
210,2,138,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/7819041.java
211,2,32,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/2234704.java
212,2,9,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/14249587.java
213,2,24,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/2721026.java
214,3,45,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/18419761.java
215,2,11,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/8285998.java
216,3,10,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/15744522.java
217,2,12,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/7116109.java
218,2,23,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/124328.java
219,2,15,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/8477169.java
220,2,9,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/17659678.java
221,2,144,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/11320267.java
222,2,26,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/22900695.java
223,2,49,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/767179.java
224,2,19,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/7599214.java
225,2,18,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/11018719.java
226,2,7,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/20145976.java
227,2,34,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/18588554.java
228,2,25,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/580527.java
229,8,15,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/17505945.java
230,51,57,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/17505945.java
231,2,9,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/6788421.java
232,60,75,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/17505945.java
233,2,28,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/2766456.java
234,2,31,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/8106670.java
235,2,28,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/726256.java
236,2,27,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/18942518.java
237,2,283,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/6689906.java
238,2,42,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/15558528.java
239,2,39,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/15530379.java
240,2,14,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/16732619.java
241,2,145,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/16098621.java
242,2,54,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/23073130.java
243,2,23,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/9345658.java
244,2,18,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/12631774.java
245,2,16,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/8559505.java
246,2,11,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/9438712.java
247,2,9,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/764605.java
248,2,38,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/15909002.java
249,2,14,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/6902933.java
250,2,12,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/14852927.java
251,2,28,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/19887927.java
252,2,24,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/14153508.java
253,2,16,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/2144105.java
254,2,49,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/4663146.java
255,2,26,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/10158741.java
256,2,20,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/20725036.java
257,3,16,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/5404510.java
258,3,15,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/12183295.java
259,2,22,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/22816442.java
260,2,38,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/1675976.java
261,2,14,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/12383866.java
262,2,30,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/17268049.java
263,2,26,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/7876887.java
264,2,17,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/3307772.java
265,2,22,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/15988143.java
266,2,10,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/6819517.java
267,2,18,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/4870329.java
268,2,12,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/18875573.java
269,2,37,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/4812783.java
270,2,18,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/3800349.java
271,2,14,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/8719437.java
272,2,7,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/13037431.java
273,3,47,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/18477922.java
274,2,13,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/19703581.java
275,2,22,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/22472759.java
276,2,50,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/9258293.java
277,2,83,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/20667721.java
278,3,20,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/12894191.java
279,2,12,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/15393334.java
280,2,15,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/21118023.java
281,2,47,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/14994060.java
282,2,13,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/16478778.java
283,2,8,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/11014925.java
284,2,11,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/17296242.java
285,2,40,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/9564832.java
286,2,13,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/9515461.java
287,2,9,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/23535196.java
288,2,69,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/8142389.java
289,2,23,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/12520663.java
290,2,17,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/1211220.java
291,2,31,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/1675815.java
292,2,14,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/1765758.java
293,2,15,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/3046106.java
294,2,19,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/23297036.java
295,2,11,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/1033554.java
296,2,23,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/10302335.java
297,2,14,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/9510120.java
298,2,22,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/9803439.java
299,3,13,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/9110830.java
300,2,19,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/1665292.java
301,2,62,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/22198666.java
302,2,15,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/19867229.java
303,2,19,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/12080701.java
304,2,37,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/17605198.java
305,2,21,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/8884842.java
306,2,22,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/6451560.java
307,2,17,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/19309971.java
308,2,57,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/2467268.java
309,2,50,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/17076233.java
310,2,28,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/13234957.java
